"","binomial","eq","bm","brm","diet","habitus","suborder","new","bin"
"1","Abeomelomys_sevia",1.25222596997502,4.1174098351531,0.434143263794659,"frugivorous","arboreal","Myomorpha","Old","<100"
"2","Abrocoma_bennettii",0.813221581010629,5.7037824746562,1.19224834062938,"folivorous","saxicolous","Hystricomorpha","New","100-1000"
"3","Abrothrix_olivaceus",0.910478029390309,3.45663208855026,-0.415515443961666,"omnivorous","terrestrial","Myomorpha","New","<100"
"4","Acomys_cahirinus",0.916348107077462,3.62639036300927,-0.284751780318234,"omnivorous","terrestrial","Myomorpha","Modified","<100"
"5","Acomys_dimidiatus",1.03622341809414,3.72709949017494,-0.0802508826710188,"omnivorous","terrestrial","Myomorpha","New","<100"
"6","Acomys_spinosissimus",1.19553928346357,3.05427922824125,-0.446409187844506,"omnivorous","terrestrial","Myomorpha","New","<100"
"7","Acomys_wilsoni",1.19859348736846,2.91777073208428,-0.509360031604381,"omnivorous","terrestrial","Myomorpha","Old","<100"
"8","Aconaemys_porteri",0.70398799035013,4.88529880278496,0.434143263794659,"folivorous","semifossorial","Hystricomorpha","New","100-1000"
"9","Aconaemys_sagei",0.766648974652777,4.75359019110636,0.420629544627936,"folivorous","semifossorial","Hystricomorpha","New","100-1000"
"10","Aeromys_tephromelas",0.947667161136385,7.14064639481787,2.42287387476423,"frugivorous","gliding","Sciuromorpha","Modified",">1000"
"11","Aeromys_thomasi",0.859834242406584,7.37775890822787,2.46809953147162,"frugivorous","gliding","Sciuromorpha","New",">1000"
"12","Aethomys_chrysophilus",0.848984571081513,4.08439138124394,-0.0342938459758809,"granivorous","terrestrial","Myomorpha","Modified","<100"
"13","Aethomys_hindei",0.622268498727093,4.98565930802608,0.386024015450461,"granivorous","arboreal","Myomorpha","Old","100-1000"
"14","Aethomys_namaquensis",0.846028891895538,3.88958484060655,-0.177473143684017,"granivorous","arboreal","Myomorpha","Modified","<100"
"15","Akodon_azarae",1.05852894451076,3.2188758248682,-0.443166975292176,"omnivorous","terrestrial","Myomorpha","Old","<100"
"16","Allactaga_elater",1.36476882842449,3.71600812150219,0.183787148955565,"granivorous","saltatorial","Myomorpha","New","<100"
"17","Allactaga_sibirica",1.35102971426003,4.7001721843042,0.895949164594897,"granivorous","saltatorial","Myomorpha","Modified","100-1000"
"18","Ammospermophilus_harrisii",1.33120109295988,4.67422972191959,0.912917047395016,"omnivorous","terrestrial","Sciuromorpha","Old","100-1000"
"19","Ammospermophilus_insularis",1.46468658177104,4.62487476926243,0.971460503007626,"omnivorous","terrestrial","Sciuromorpha","Old","100-1000"
"20","Ammospermophilus_interpres",1.52111221307951,4.54807059394752,0.951657875711446,"omnivorous","terrestrial","Sciuromorpha","Old","<100"
"21","Ammospermophilus_leucurus",1.25686052903526,4.66202299758087,0.84629736005362,"omnivorous","terrestrial","Sciuromorpha","Old","100-1000"
"22","Ammospermophilus_nelsoni",1.17219211792676,4.96749281909999,0.999303874621872,"omnivorous","terrestrial","Sciuromorpha","Modified","100-1000"
"23","Anomalurus_beecrofti",1.19178032179398,6.14059005900849,1.86631657350193,"folivorous","gliding","Anomaluromorpha","New","100-1000"
"24","Anomalurus_derbianus",0.873631379018583,6.59304453414244,1.9308497890138,"folivorous","gliding","Anomaluromorpha","New","100-1000"
"25","Anomalurus_pelii",0.590483413226177,7.40853056689463,2.15074733589761,"folivorous","gliding","Anomaluromorpha","New",">1000"
"26","Anomalurus_pusillus",0.998449734287903,5.13579843705026,0.936093359170335,"folivorous","gliding","Anomaluromorpha","New","100-1000"
"27","Aplodontia_rufa",0.91380605990179,6.72169461198122,2.03574804967852,"folivorous","semifossorial","Sciuromorpha","Modified","100-1000"
"28","Apodemus_agrarius",0.909633837216731,3.37135186667657,-0.482149975530258,"granivorous","terrestrial","Myomorpha","Modified","<100"
"29","Apodemus_flavicollis",1.06533668775072,3.42021829174551,-0.277377807955811,"omnivorous","terrestrial","Myomorpha","Modified","<100"
"30","Apodemus_sylvaticus",1.15280646682738,3.08727658237955,-0.456658743001481,"granivorous","terrestrial","Myomorpha","Modified","<100"
"31","Arborimus_albipes",1.26671191985128,2.79728133483015,-0.544451351415651,"folivorous","arboreal","Myomorpha","New","<100"
"32","Arborimus_longicaudus",0.921809815358285,3.01553490085017,-0.698602031242909,"folivorous","arboreal","Myomorpha","New","<100"
"33","Arvicanthis_niloticus",0.513452254441891,4.61099117025505,-0.123390360540182,"folivorous","terrestrial","Myomorpha","Modified","100-1000"
"34","Arvicola_amphibius",0.703878509521478,5.05909985365769,0.538479482519829,"folivorous","semiaquatic","Myomorpha","Modified","100-1000"
"35","Atherurus_africanus",0.959129296064556,8.05595106783908,3.12139705537206,"frugivorous","terrestrial","Hystricomorpha","Modified",">1000"
"36","Atherurus_macrourus",0.702165971845744,8.23561380311621,2.94428802040432,"frugivorous","terrestrial","Hystricomorpha","Modified",">1000"
"37","Atlantoxerus_getulus",1.1517643902008,5.52545293913178,1.40654786714713,"frugivorous","semifossorial","Sciuromorpha","New","100-1000"
"38","Bathyergus_janetta",0.573309107794853,5.59098698051086,0.72270598280149,"rhizophagous","fossorial","Hystricomorpha","New","100-1000"
"39","Bathyergus_suillus",0.375923351176133,6.91739921632712,1.30354080835774,"rhizophagous","fossorial","Hystricomorpha","Modified",">1000"
"40","Beamys_hindei",0.701729690623002,4.49702802736839,0.139727159161534,"granivorous","terrestrial","Myomorpha","Old","<100"
"41","Berylmys_bowersi",0.899796862957148,5.88804658790949,1.39624469197306,"omnivorous","arboreal","Myomorpha","Old","100-1000"
"42","Brachyuromys_betsileoensis",0.914072056005569,4.24849524204936,0.182321556793955,"folivorous","semifossorial","Myomorpha","New","<100"
"43","Brachyuromys_ramirohitra",0.854879419272849,4.54329478227,0.336472236621213,"folivorous","semifossorial","Myomorpha","New","<100"
"44","Callistomys_pictus",0.563115829042022,6.21460809842219,1.20784928107186,"frugivorous","arboreal","Hystricomorpha","New","100-1000"
"45","Callosciurus_caniceps",1.81995553016376,5.48063892334199,1.83045440315802,"frugivorous","arboreal","Sciuromorpha","Old","100-1000"
"46","Callosciurus_nigrovittatus",1.52753848024067,5.30826769740121,1.52602152028142,"frugivorous","arboreal","Sciuromorpha","Old","100-1000"
"47","Callosciurus_notatus",1.64367590198044,5.34472373936219,1.62664108564372,"frugivorous","arboreal","Sciuromorpha","Old","100-1000"
"48","Callosciurus_prevostii",1.2532044313685,6.08449941307517,1.91024151977585,"frugivorous","arboreal","Sciuromorpha","Old","100-1000"
"49","Callospermophilus_lateralis",1.08032793458212,5.28044541321406,1.14370911651514,"omnivorous","semifossorial","Sciuromorpha","Modified","100-1000"
"50","Callospermophilus_madrensis",1.15899903839689,5.02058562494942,1.03415909722319,"omnivorous","semifossorial","Sciuromorpha","Old","100-1000"
"51","Callospermophilus_saturatus",1.01329776412904,5.49182611273256,1.25324285333222,"omnivorous","semifossorial","Sciuromorpha","Old","100-1000"
"52","Calomys_callosus",0.536729406295053,3.98898404656427,-0.509360031604381,"omnivorous","terrestrial","Myomorpha","New","<100"
"53","Calomyscus_bailwardi",1.26696196194067,2.99573227355399,-0.395415772255163,"granivorous","saltatorial","Myomorpha","New","<100"
"54","Calomyscus_baluchi",1.35108710661539,2.94443897916644,-0.369598089229222,"granivorous","saltatorial","Myomorpha","New","<100"
"55","Capromys_pilorides",0.45652751469964,8.21127242691981,2.47039112514905,"folivorous","terrestrial","Hystricomorpha","New",">1000"
"56","Carterodon_sulcidens",0.641152882769437,5.06259503302697,0.473622074768447,"folivorous","semifossorial","Hystricomorpha","New","100-1000"
"57","Castor_canadensis",0.557271871760482,9.72934616302861,3.78783351504715,"folivorous","semiaquatic","Castorimorpha","Modified",">1000"
"58","Castor_fiber",0.527641887901216,9.81553478734522,3.82410155747195,"folivorous","semiaquatic","Castorimorpha","Modified",">1000"
"59","Cavia_aperea",0.915545576363301,6.01657652572064,1.53920744737221,"folivorous","terrestrial","Hystricomorpha","Modified","100-1000"
"60","Cavia_fulgida",0.890202563351038,5.92692602597041,1.45005142043319,"folivorous","terrestrial","Hystricomorpha","New","100-1000"
"61","Cavia_porcellus",0.838760955520549,6.02870731973504,1.4317824551165,"folivorous","terrestrial","Hystricomorpha","Modified","100-1000"
"62","Cavia_tschudii",0.994870561762761,5.54478674316574,1.23924341840786,"folivorous","terrestrial","Hystricomorpha","New","100-1000"
"63","Chaetodipus_baileyi",0.907653585262398,3.44041809481544,-0.395415772255163,"granivorous","saltatorial","Castorimorpha","Old","<100"
"64","Chaetodipus_californicus",1.00321796847854,3.24445046687748,-0.443189219359914,"granivorous","saltatorial","Castorimorpha","Modified","<100"
"65","Chaetodipus_fallax",1.02159610809977,2.99815141187412,-0.609035226084025,"granivorous","saltatorial","Castorimorpha","Modified","<100"
"66","Chaetodipus_formosus",1.02464305037885,2.72785282839839,-0.808602926457238,"granivorous","saltatorial","Castorimorpha","Old","<100"
"67","Chaetodipus_hispidus",0.841898342068012,3.56104608260405,-0.380148300124374,"granivorous","saltatorial","Castorimorpha","Old","<100"
"68","Chaetodipus_penicillatus",0.990746244234233,2.80336038090653,-0.785613408232539,"granivorous","saltatorial","Castorimorpha","Old","<100"
"69","Chaetodipus_spinatus",0.928122973165286,2.94968833505258,-0.741161645661705,"granivorous","saltatorial","Castorimorpha","Old","<100"
"70","Chaetomys_subspinosus",0.816889592340059,7.46737106691756,2.51944011287671,"folivorous","arboreal","Hystricomorpha","New",">1000"
"71","Chinchilla_chinchilla",1.40387317465053,6.06724385075243,1.96395077632611,"folivorous","saxicolous","Hystricomorpha","New","100-1000"
"72","Chinchilla_lanigera",1.14085785835475,5.96621780071119,1.68361283986427,"folivorous","saxicolous","Hystricomorpha","Modified","100-1000"
"73","Chiropodomys_gliroides",1.14387973337342,3.23080439573347,-0.321307800101441,"frugivorous","arboreal","Myomorpha","Old","<100"
"74","Clyomys_laticeps",0.98777305500365,5.56317540177105,1.25392513681312,"folivorous","semifossorial","Hystricomorpha","Modified","100-1000"
"75","Coendou_prehensilis",0.987359155454031,8.24669594371856,3.29346368185877,"frugivorous","arboreal","Hystricomorpha","Modified",">1000"
"76","Coendou_quichua",1.28515727465862,7.60090245954208,3.0727210920821,"frugivorous","arboreal","Hystricomorpha","Old",">1000"
"77","Coendou_spinosus",1.34176933209239,6.94697599213542,2.62538427802791,"frugivorous","arboreal","Hystricomorpha","New",">1000"
"78","Coendou_vestitus",1.52764080609217,6.60123011872888,2.49581032144692,"frugivorous","arboreal","Hystricomorpha","Old","100-1000"
"79","Colomys_goslingi",1.20028558172469,4.06388535473739,0.316269529303694,"animalivorous","semiaquatic","Myomorpha","New","<100"
"80","Conilurus_penicillatus",0.821462304687108,5.01063529409626,0.68247038589583,"granivorous","arboreal","Myomorpha","New","100-1000"
"81","Cratogeomys_fumosus",0.588045924917626,6.45519856334012,1.43161183581035,"rhizophagous","fossorial","Castorimorpha","Modified","100-1000"
"82","Cremnomys_cutchicus",1.05881227759221,3.91202300542815,0.11232818497342,"folivorous","saxicolous","Myomorpha","Modified","<100"
"83","Cricetomys_emini",0.515796705292589,7.16236745018165,1.79240904709386,"omnivorous","terrestrial","Myomorpha","New",">1000"
"84","Cricetomys_gambianus",0.47167658213038,7.14687561455828,1.6846670277696,"omnivorous","terrestrial","Myomorpha","Modified",">1000"
"85","Cricetulus_barabensis",0.903197479762583,3.49052145737598,-0.40055219903252,"granivorous","semifossorial","Myomorpha","Modified","<100"
"86","Cricetus_cricetus",0.566862933839736,5.6937321388027,0.78845736036427,"granivorous","semifossorial","Myomorpha","Old","100-1000"
"87","Cryptomys_hottentotus",0.687285319540247,4.5639187982063,0.140267069140726,"rhizophagous","fossorial","Hystricomorpha","Modified","<100"
"88","Cryptomys_natalensis",0.728202574488505,4.59532184993328,0.215111379616945,"rhizophagous","fossorial","Hystricomorpha","New","<100"
"89","Ctenomys_argentinus",0.826959123178122,4.98770778945255,0.671943972908842,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"90","Ctenomys_australis",0.505815909872877,5.91647156806655,0.87693432951551,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"91","Ctenomys_azarae",0.847003353747533,4.92725368515721,0.650552782927525,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"92","Ctenomys_boliviensis",0.460682988768846,6.28226674689601,1.05781807153984,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"93","Ctenomys_bonettoi",0.720822549968132,4.94875989037817,0.505370773083027,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"94","Ctenomys_chasiquensis",0.66782682349924,4.94662996412034,0.427409231613315,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"95","Ctenomys_dorbignyi",0.753089107190242,5.46932516344172,0.939585294477177,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"96","Ctenomys_emilianus",0.828690918843307,5.0401940963378,0.713400686587188,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"97","Ctenomys_flamarioni",0.626538639457875,5.7037824746562,0.931455168393927,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"98","Ctenomys_fulvus",0.728830662226507,5.7037824746562,1.08268613811785,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"99","Ctenomys_haigi",0.9282664734969,4.33467293829041,0.297731408304782,"folivorous","fossorial","Hystricomorpha","New","<100"
"100","Ctenomys_lami",0.782863622830415,5.43372200355424,0.951657875711446,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"101","Ctenomys_latro",0.777889065030039,4.80484038111666,0.473622074768447,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"102","Ctenomys_leucodon",0.913255173756382,5.39362754635236,1.07564385549244,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"103","Ctenomys_magellanicus",0.863861698823358,5.45830810285698,1.06855162718295,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"104","Ctenomys_maulinus",0.640218888052031,5.37063802812766,0.703196516412947,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"105","Ctenomys_mendocinus",0.731229202295697,5.26009615372784,0.753206936987608,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"106","Ctenomys_minutus",0.701258440310925,5.41610040220442,0.828359659366953,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"107","Ctenomys_occultus",0.957165638368104,4.55387689160054,0.492791990876167,"folivorous","fossorial","Hystricomorpha","New","<100"
"108","Ctenomys_opimus",0.975040323577448,5.44068460783496,1.17640014838935,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"109","Ctenomys_perrensi",0.960635635065653,5.11198778835654,0.914993891339855,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"110","Ctenomys_porteousi",0.65359990724193,5.22143632221208,0.611980508141285,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"111","Ctenomys_pundti",0.765060209723207,4.95017732505914,0.565995394899462,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"112","Ctenomys_rionegrensis",0.635758484998041,5.45958551414416,0.762915751114569,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"113","Ctenomys_roigi",0.919121170372833,5.18738580584075,0.927365183142402,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"114","Ctenomys_sociabilis",0.858879117009509,4.99923724914389,0.718463988543735,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"115","Ctenomys_talarum",0.634421408507363,4.90230741721063,0.342851843585252,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"116","Ctenomys_torquatus",0.813468929086041,5.34472373936219,0.923258401189749,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"117","Ctenomys_tuconax",0.615162579269701,6.30991827822652,1.36773316293163,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"118","Ctenomys_tucumanus",0.610682752646313,5.48063892334199,0.738464655250405,"folivorous","fossorial","Hystricomorpha","New","100-1000"
"119","Cuniculus_paca",0.952372242482169,8.61386787298515,3.48086088012693,"frugivorous","terrestrial","Hystricomorpha","Modified",">1000"
"120","Cynomys_gunnisoni",0.652711837131459,6.63716882311155,1.67242022330437,"folivorous","semifossorial","Sciuromorpha","Modified","100-1000"
"121","Cynomys_leucurus",0.588818400561364,6.92868472216317,1.7880392243573,"folivorous","semifossorial","Sciuromorpha","Old",">1000"
"122","Cynomys_ludovicianus",0.557038291452027,6.99462618945836,1.743927041026,"folivorous","semifossorial","Sciuromorpha","Modified",">1000"
"123","Cynomys_mexicanus",0.573597292538069,6.90575327631146,1.74465039124111,"folivorous","semifossorial","Sciuromorpha","Old","100-1000"
"124","Cynomys_parvidens",0.874863006284124,6.35610766069589,1.75455592023051,"folivorous","semifossorial","Sciuromorpha","Old","100-1000"
"125","Dactylomys_dactylinus",0.789274270701973,6.51471269087253,1.77055626157695,"folivorous","arboreal","Hystricomorpha","New","100-1000"
"126","Dasymys_incomtus",0.900709089238162,4.62986279857846,0.453620149995212,"folivorous","semiaquatic","Myomorpha","New","100-1000"
"127","Dasyprocta_azarae",0.857351409440515,8.3187422526924,3.17094529111065,"frugivorous","terrestrial","Hystricomorpha","New",">1000"
"128","Dasyprocta_fuliginosa",0.910290038659541,8.26873183211774,3.19335286763712,"frugivorous","terrestrial","Hystricomorpha","New",">1000"
"129","Dasyprocta_leporina",0.987096143646851,7.96470952778427,3.04058510509845,"frugivorous","terrestrial","Hystricomorpha","Modified",">1000"
"130","Dasyprocta_mexicana",1.20424033820624,7.55668930486576,2.9391619220656,"frugivorous","terrestrial","Hystricomorpha","New",">1000"
"131","Dasyprocta_prymnolopha",0.827277554922969,7.97196265913518,2.87049092255625,"frugivorous","terrestrial","Hystricomorpha","Modified",">1000"
"132","Dasyprocta_punctata",0.871704862398674,8.0968241466795,3.01770315504296,"frugivorous","terrestrial","Hystricomorpha","Modified",">1000"
"133","Dendromus_mesomelas",1.29896325419513,2.63905732961526,-0.673344553263766,"granivorous","arboreal","Myomorpha","New","<100"
"134","Dendromus_mystacalis",1.52299254145202,2.07944154167984,-0.933945667112876,"omnivorous","arboreal","Myomorpha","New","<100"
"135","Deomys_ferrugineus",1.1233167012094,3.95124371858143,0.200881582314865,"animalivorous","semiaquatic","Myomorpha","New","<100"
"136","Desmodillus_auricularis",0.957695179041307,4.0943445622221,0.113328685307003,"granivorous","saltatorial","Myomorpha","New","<100"
"137","Dicrostonyx_groenlandicus",0.706785255502141,4.08926888669391,-0.199248719396285,"folivorous","semifossorial","Myomorpha","Modified","<100"
"138","Dicrostonyx_richardsoni",0.853917322179422,3.95316494875932,-0.107251190746976,"folivorous","semifossorial","Myomorpha","Old","<100"
"139","Dicrostonyx_torquatus",0.620025936963401,4.29045944114839,-0.138986243307486,"folivorous","semifossorial","Myomorpha","Old","<100"
"140","Dinomys_branickii",0.821396171627145,9.11327865913305,3.7593723999266,"folivorous","terrestrial","Hystricomorpha","Modified",">1000"
"141","Dipodomys_agilis",1.12616295286344,4.1174098351531,0.328036757800111,"granivorous","saltatorial","Castorimorpha","Old","<100"
"142","Dipodomys_deserti",0.883607583750311,4.74232002413533,0.554160937252459,"granivorous","saltatorial","Castorimorpha","Modified","100-1000"
"143","Dipodomys_heermanni",1.08936538475586,4.26689632742025,0.406930700269774,"granivorous","saltatorial","Castorimorpha","Modified","<100"
"144","Dipodomys_merriami",1.40110952289315,3.77553356868141,0.263600521099857,"granivorous","saltatorial","Castorimorpha","Modified","<100"
"145","Dipodomys_microps",0.942607077870615,4.18509892549057,0.200881582314865,"granivorous","saltatorial","Castorimorpha","Modified","<100"
"146","Dipodomys_ordii",1.35553085440126,3.98443668161133,0.39268356799501,"granivorous","saltatorial","Castorimorpha","Modified","<100"
"147","Dipodomys_panamintinus",1.12517389441257,4.30406509320417,0.467149560262829,"granivorous","saltatorial","Castorimorpha","Old","<100"
"148","Dipodomys_spectabilis",1.05388973604847,4.85090135616119,0.781522370078568,"granivorous","saltatorial","Castorimorpha","Modified","100-1000"
"149","Dipus_sagitta",1.393159906393,4.24157797273602,0.573892400205487,"granivorous","saltatorial","Myomorpha","New","<100"
"150","Dolichotis_patagonum",0.720825816001207,8.80787137536343,3.3636751851452,"folivorous","terrestrial","Hystricomorpha","Modified",">1000"
"151","Dolichotis_salinicola",1.1155984958682,7.37775890822787,2.72850620966959,"folivorous","terrestrial","Hystricomorpha","Old",">1000"
"152","Dremomys_rufigenis",1.79788557049948,5.41387322702973,1.76408584681155,"frugivorous","terrestrial","Sciuromorpha","Modified","100-1000"
"153","Dryomys_nitedula",1.27122401280031,3.2188758248682,-0.224699761581516,"omnivorous","arboreal","Sciuromorpha","New","<100"
"154","Echimys_chrysurus",0.717200752708829,6.48004456192665,1.64879707754093,"frugivorous","arboreal","Hystricomorpha","Old","100-1000"
"155","Eliomys_melanurus",1.10427192977764,4.60916220725763,0.677221030009686,"omnivorous","terrestrial","Sciuromorpha","New","100-1000"
"156","Eliurus_minor",1.75848178729848,3.63758615972639,0.378436435720245,"frugivorous","arboreal","Myomorpha","New","<100"
"157","Eliurus_myoxinus",1.4634248056274,4.07753744390572,0.524728528934982,"frugivorous","arboreal","Myomorpha","New","<100"
"158","Ellobius_talpinus",0.877105271487696,4.06044301054642,0,"rhizophagous","fossorial","Myomorpha","New","<100"
"159","Eospalax_fontanierii",0.659936155481572,5.56643428350498,0.845009529869191,"rhizophagous","fossorial","Myomorpha","New","100-1000"
"160","Epixerus_ebii",1.55043493720821,6.40522845803084,2.36361998357991,"frugivorous","terrestrial","Sciuromorpha","New","100-1000"
"161","Erethizon_dorsatum",0.90676090298722,8.35191360319325,3.22411149376395,"folivorous","arboreal","Hystricomorpha","Modified",">1000"
"162","Euryzygomatomys_spinosus",0.980926924265715,5.29831736654804,1.07564385549244,"folivorous","semifossorial","Hystricomorpha","New","100-1000"
"163","Felovia_vae",0.845473476989959,5.2257466737132,0.872614668370993,"folivorous","saxicolous","Hystricomorpha","New","100-1000"
"164","Fukomys_anselli",0.801965852304233,4.42670048036309,0.176063431285607,"rhizophagous","fossorial","Hystricomorpha","New","<100"
"165","Fukomys_damarensis",0.87174319508689,4.69278231789888,0.45854520602236,"rhizophagous","fossorial","Hystricomorpha","New","100-1000"
"166","Fukomys_darlingi",0.64486193792982,4.74658293893842,0.207014169384326,"rhizophagous","fossorial","Hystricomorpha","New","100-1000"
"167","Fukomys_mechowi",0.615919712143433,5.60170135968519,0.801861528487746,"rhizophagous","fossorial","Hystricomorpha","New","100-1000"
"168","Funambulus_pennantii",1.37197797090997,4.45318382899021,0.777304488566669,"omnivorous","arboreal","Sciuromorpha","Old","<100"
"169","Funisciurus_anerythrus",1.33273220889866,5.41128718585614,1.466816034285,"frugivorous","arboreal","Sciuromorpha","Modified","100-1000"
"170","Funisciurus_carruthersi",1.61569128066048,5.15165831013274,1.4010042361255,"frugivorous","arboreal","Sciuromorpha","Modified","100-1000"
"171","Funisciurus_isabella",1.79098579930604,4.70048036579242,1.22928961230973,"frugivorous","arboreal","Sciuromorpha","New","100-1000"
"172","Funisciurus_lemniscatus",1.43948145206275,5.02379394825494,1.23555928141357,"frugivorous","terrestrial","Sciuromorpha","New","100-1000"
"173","Funisciurus_pyrropus",1.41912809967772,5.4471850333469,1.55503691062919,"frugivorous","terrestrial","Sciuromorpha","Modified","100-1000"
"174","Funisciurus_substriatus",1.42318886709671,5.2262841636482,1.39377630146765,"frugivorous","arboreal","Sciuromorpha","New","100-1000"
"175","Galea_musteloides",0.727327168498165,5.67151321408742,1.03783388858968,"folivorous","terrestrial","Hystricomorpha","Modified","100-1000"
"176","Galea_spixii",0.735792309269966,6.30975296164376,1.51309368651513,"folivorous","terrestrial","Hystricomorpha","New","100-1000"
"177","Geocapromys_brownii",0.431168591324081,7.48234412341795,1.89166513420292,"folivorous","terrestrial","Hystricomorpha","New",">1000"
"178","Geocapromys_ingrahami",0.595785252844564,6.62001536318463,1.56829006891211,"folivorous","terrestrial","Hystricomorpha","Modified","100-1000"
